Período;Convocatoria;Regional;Distrito;Nivel/Modalidad;Código de Centro;Nombre de Centro;Español;Matemáticas;Sociales;Naturales;Cantidad de estudiantes;Cantidad Femenino;Cantidad masculino;Cantidad Promovidos;Cantidad Aplazados
2018;2;17;1703;MODALIDAD GENERAL;29006211;MORAYMA VELOZ DE BAEZ;16.73;17.71;17.93;18.38;42;21;21;37;5
2018;2;17;1703;MODALIDAD GENERAL;29006248;MORAYMA VELOZ DE BAEZ;19.17;17.5;17.5;17.67;6;2;4;3;3
2018;2;17;1703;MODALIDAD GENERAL;29006257;MORAYMA VELOZ DE BAEZ;15.78;17.02;17.22;17.12;51;14;37;45;6
2018;2;17;1703;MODALIDAD GENERAL;29008831;SIERRA DE AGUA;20.25;17.25;18.5;18;4;2;2;3;1
2018;2;17;1703;MODALIDAD GENERAL;29009523;GENERAL GASPAR POLANCO - SABANA DEL MEDIO;17.08;17;16.54;15.92;13;8;5;4;9
2018;2;17;1703;MODALIDAD GENERAL;29011629;EL COPEY;14;16.33;18.67;18.33;3;1;2;3;0
2018;2;17;1703;MODALIDAD GENERAL;29042310;EUGENIO MARIA DE HOSTOS;18.07;18.07;17.4;18.8;15;2;13;13;2
2018;2;17;1703;MODALIDAD GENERAL;29042716;PROF. FELIX RAFAEL NOVA;16.48;16.8;16.48;15.84;25;9;16;13;12
2018;2;17;1704;MODALIDAD GENERAL;29012232;CORAZON DE JESUS;17.51;17.41;16.57;16.22;49;24;25;20;29
2018;2;17;1704;MODALIDAD GENERAL;29012311;PROF. YOLANDA ESTHER RIVERA;17.15;16.67;17.24;16.93;29;12;17;17;12
2018;2;17;1704;MODALIDAD GENERAL;29013546;EUGENIO MARIA DE HOSTOS - LOS LIMONES;14.33;16.33;17.33;16.33;3;1;2;0;3
2018;2;17;1704;MODALIDAD GENERAL;29014040;GONZALO;17.64;18.27;18.33;17.93;15;4;11;13;2
2018;2;17;1704;MODALIDAD GENERAL;29015634;HATO SAN PEDRO;15.33;15.33;16;16;3;2;1;3;0
2018;2;17;1704;MODALIDAD GENERAL;29016247;GREGORIO AYBAR CONTRERAS;17.2;17;17.6;16.2;5;1;4;2;3
2018;2;17;1704;MODALIDAD GENERAL;29016519;JUAN ISIDRO PÉREZ - LOS MAPOLOS;17.27;16.64;17.18;16.82;11;6;5;6;5
2018;2;17;1704;MODALIDAD GENERAL;29016811;MINERVA MIRABAL - EL MANGUITO;19;18;18;18;1;0;1;1;0
2018;2;17;1704;MODALIDAD GENERAL;29016921;ROSA DUARTE;17;17.2;18.4;16.22;10;2;8;4;6
2018;2;17;1704;MODALIDAD GENERAL;29039118;PROF. YOLANDA ESTHER RIVERA;16.82;16.3;16.64;16.71;75;39;36;56;19
2018;2;17;1705;MODALIDAD GENERAL;29024030;PROF. JUAN EMILIO BOSCH GAVIÑO;18.67;17.67;20.67;16;3;1;2;3;0
2018;2;17;1705;MODALIDAD GENERAL;29029023;PROF. RAMON MOREL SANTO  - LA GUAZUMA;17.05;16.3;16.48;16.74;23;4;19;10;13
2018;2;17;1705;MODALIDAD GENERAL;29030313;RAUL MATOS;17.23;15.57;17.23;16.2;30;16;14;14;16
2018;2;17;1705;MODALIDAD GENERAL;29030321;RAUL MATOS;17.48;16.68;17.08;15.73;26;15;11;14;12
2018;2;17;1705;MODALIDAD GENERAL;29030330;RAUL MATOS;16.56;16.29;15.82;16.47;17;7;10;5;12
2018;2;17;1705;MODALIDAD GENERAL;29030359;RAUL MATOS;16.05;16.27;16.51;16.12;41;22;19;26;15
2018;2;17;1705;MODALIDAD GENERAL;29030934;RAFAEL CASTILLO REINOSO - COROZO CHACUEY;17.71;17.29;19.14;17.14;7;3;4;4;3
2018;2;17;1705;MODALIDAD GENERAL;29036316;SAN JOSE;17.83;15.33;17.33;16;6;0;6;2;4
2018;2;17;1705;MODALIDAD GENERAL;29037612;GREGORIO LUPERON - SERRALLES (LICEO);16.71;16.64;17;16.93;14;13;1;6;8
2018;2;17;1705;MODALIDAD GENERAL;29037711;HILARIO VASQUEZ DE LEON - GINA (LICEO);17.89;16.8;16.6;17.1;10;3;7;6;4
2018;2;18;1801;MODALIDAD GENERAL;3000322;MANUEL DE JESUS GALVAN;17.11;16.24;16.62;16.07;45;16;29;40;5
2018;2;18;1801;MODALIDAD GENERAL;3000332;MANUEL DE JESUS GALVAN;15.16;14.83;15.91;14.9;160;92;68;88;72
2018;2;18;1801;MODALIDAD GENERAL;3005616;FERNANDO TAVERA - GALVAN (LICEO);15.27;16.07;15.06;16;16;5;11;11;5
2018;2;18;1801;MODALIDAD GENERAL;3005624;FERNANDO TAVERA - GALVAN (LICEO);16.35;16.59;15.71;15.59;17;7;10;12;5
2018;2;18;1801;MODALIDAD GENERAL;3005634;FERNANDO TAVERA;14.31;14.77;14.94;14.83;35;18;17;23;12
2018;2;18;1801;MODALIDAD GENERAL;3025920;MANUEL DE JESUS GALVAN;18.25;17.88;17.29;17.29;8;2;6;7;1
2018;2;18;1802;MODALIDAD GENERAL;3013112;MARIA ANTONIA GOMEZ;17.65;17.2;17.98;17.39;41;17;24;38;3
2018;2;18;1802;MODALIDAD GENERAL;3013932;JUAN PABLO DUARTE;16.67;14.67;13.67;14;3;1;2;3;0
2018;2;18;1802;MODALIDAD GENERAL;3014426;GASTON FERNANDEZ DELIGNE -  UVILLA;18.19;15.81;16.88;17;16;7;9;15;1
2018;2;18;1802;MODALIDAD GENERAL;3027119;FRANCISCO DEL ROSARIO SANCHEZ;17.8;15.1;18.4;17.7;10;6;4;4;6
2018;2;18;1802;MODALIDAD GENERAL;3027126;FRANCISCO DEL ROSARIO SANCHEZ;15.83;14.8;17.17;15.03;30;14;16;22;8
2018;2;18;1802;MODALIDAD GENERAL;3027216;PROF. ANA DILCIA SANTANA;17.17;18.33;19.25;18.5;12;10;2;12;0
2018;2;18;1802;MODALIDAD GENERAL;3027315;PROF. LUCIA MEDINA VOLQUEZ;16.88;18.13;17.56;16.44;16;11;5;13;3
2018;2;18;1802;MODALIDAD GENERAL;3028215;PROF. JUAN EMILIO BOSCH GAVIÑO;17.8;17.64;18.18;16.91;11;4;7;7;4
2018;2;18;1802;MODALIDAD GENERAL;3028224;PROF. JUAN EMILIO BOSCH GAVIÑO;16.73;16.27;17.08;16.08;78;42;36;47;31
2018;2;18;1803;MODALIDAD GENERAL;3009512;HUMBERTO RECIO;15.36;14.93;15.71;15.21;14;9;5;8;6
2018;2;18;1803;MODALIDAD GENERAL;3009945;TV - CENTRO  EUGENIO MARIA DE HOSTOS - LAS CLAVELLINAS;16.25;15.63;16.63;16.25;8;2;6;5;3
2018;2;18;1803;MODALIDAD GENERAL;3019112;JARAGUA;17.11;16.39;16.94;16.56;18;8;10;11;7
2018;2;18;1803;MODALIDAD GENERAL;3019133;JARAGUA;16.5;14.5;21;21;2;1;1;0;2
2018;2;18;1803;MODALIDAD GENERAL;3019143;PROF. MANUEL FERRERAS;15.72;15.17;15.68;15.03;95;50;45;63;32
2018;2;18;1803;MODALIDAD GENERAL;3022734;MARIE POUSSEPIN - FE Y ALEGRIA;15;15;18;19;1;1;0;1;0
2018;2;18;1804;MODALIDAD GENERAL;10000418;POLITECNICO PROF. MAXIMO PEREZ FLORIAN;18.39;20.39;19.39;18.28;18;13;5;17;1
2018;2;18;1804;MODALIDAD GENERAL;10000433;PROF. MAXIMO PEREZ FLORIAN;17.45;20;19;17.59;34;17;17;30;4
2018;2;18;1804;MODALIDAD GENERAL;10001342;MÁXIMO GÓMEZ - EL LIMON;18.83;19.72;16.39;17.06;18;16;2;13;5
2018;2;18;1804;MODALIDAD GENERAL;10004012;JUAN RUPERTO POLANCO;17.68;17.16;22.26;15.89;19;8;11;17;2
2018;2;18;1804;MODALIDAD GENERAL;10007215;JOSE DOLORES VASQUEZ PEÑA - POSTRER RIO;16.95;16.67;17.68;15.53;19;7;12;8;11
2018;2;18;1804;MODALIDAD GENERAL;10018317;MANUEL NOVAS CUEVAS - BOCA DE CACHON;15.22;16.89;17;15.56;9;5;4;8;1
2018;2;18;1804;MODALIDAD GENERAL;10018416;DR. JOSE FRANCISCO PEÑA GOMEZ;16.4;15;18.6;15.8;5;1;4;2;3
2018;2;18;1805;MODALIDAD GENERAL;10001611;ENRIQUILLO;18;16.28;17.41;16.45;29;10;19;20;9
2018;2;18;1805;MODALIDAD GENERAL;10001630;ENRIQUILLO;15.09;14.6;16.71;16.41;35;14;21;26;9
2018;2;18;1805;MODALIDAD GENERAL;10006012;ANTONIA PEÑA PEREZ PROF. - MELLA;16.29;15.57;16.14;16;7;2;5;5;2
2018;2;18;1805;MODALIDAD GENERAL;10008632;VICTORIA PEÑA;13.58;15.25;16.55;15.5;12;6;6;9;3
2018;2;18;1805;MODALIDAD GENERAL;10019110;PROF. FREDIS PEREZ PEREZ;17.55;17.45;17.09;17.18;11;4;7;5;6
